order_item_id,modifier_id,modifier_price
58213,11,0.0
58213,12,0.0
58214,11,0.0
58214,15,0.0
58216,9,0.0
58216,12,0.0
58217,4,0.5
58217,11,0.0
58217,13,0.0
58220,6,0.75
58220,11,0.0
58220,15,0.0
58221,5,0.5
58221,10,0.0
58221,12,0.0
58222,7,0.0
58222,14,0.0
58226,10,0.0
58226,15,0.0
58227,7,0.0
58227,15,0.0
58228,5,0.5
58228,8,0.0
58228,12,0.0
58229,8,0.0
58229,15,0.0
58230,11,0.0
58230,15,0.0
58232,6,0.75
58232,7,0.0
58232,13,0.0
58233,7,0.0
58233,12,0.0
58234,8,0.0
58234,13,0.0
58236,2,0.5
58236,9,0.0
58236,13,0.0
58238,6,0.75
58238,11,0.0
58238,14,0.0
58239,4,0.5
58239,7,0.0
58239,15,0.0
58240,2,0.5
58240,9,0.0
58240,13,0.0
58242,10,0.0
58242,13,0.0
58243,5,0.5
58243,7,0.0
58243,14,0.0
58244,11,0.0
58244,12,0.0
58245,5,0.5
58245,9,0.0
58245,14,0.0
58247,7,0.0
58247,13,0.0
58248,3,0.75
58248,8,0.0
58248,12,0.0
58250,1,0.5
58250,9,0.0
58250,13,0.0
58253,10,0.0
58253,12,0.0
58256,3,0.75
58256,8,0.0
58256,12,0.0
58259,9,0.0
58259,13,0.0
58260,10,0.0
58260,15,0.0
58261,5,0.5
58261,9,0.0
58261,15,0.0
58262,3,0.75
58262,7,0.0
58262,14,0.0
58263,10,0.0
58263,12,0.0
58268,11,0.0
58268,15,0.0
58270,2,0.5
58270,11,0.0
58270,13,0.0
58272,9,0.0
58272,15,0.0
58273,8,0.0
58273,12,0.0
58275,7,0.0
58275,12,0.0
58276,9,0.0
58276,14,0.0
58277,6,0.75
58277,10,0.0
58277,14,0.0
58279,9,0.0
58279,12,0.0
58283,10,0.0
58283,12,0.0
58286,11,0.0
58286,15,0.0
58287,10,0.0
58287,13,0.0
58288,7,0.0
58288,12,0.0
58289,11,0.0
58289,14,0.0
58292,11,0.0
58292,13,0.0
58293,7,0.0
58293,15,0.0
58294,11,0.0
58294,15,0.0
58296,11,0.0
58296,12,0.0
58298,7,0.0
58298,14,0.0
58299,7,0.0
58299,15,0.0
58300,10,0.0
58300,12,0.0
58302,7,0.0
58302,13,0.0
58304,9,0.0
58304,13,0.0
58305,10,0.0
58305,14,0.0
58306,10,0.0
58306,14,0.0
58308,8,0.0
58308,13,0.0
58310,7,0.0
58310,12,0.0
58312,2,0.5
58312,11,0.0
58312,13,0.0
58316,8,0.0
58316,12,0.0
58317,11,0.0
58317,13,0.0
58318,1,0.5
58318,8,0.0
58318,15,0.0
58321,8,0.0
58321,15,0.0
58324,8,0.0
58324,12,0.0
58326,11,0.0
58326,15,0.0
58327,3,0.75
58327,7,0.0
58327,12,0.0
58331,10,0.0
58331,15,0.0
58333,8,0.0
58333,14,0.0
58335,2,0.5
58335,9,0.0
58335,15,0.0
58339,11,0.0
58339,15,0.0
58340,11,0.0
58340,12,0.0
58345,10,0.0
58345,13,0.0
58347,9,0.0
58347,12,0.0
58348,9,0.0
58348,14,0.0
58349,11,0.0
58349,13,0.0
58353,9,0.0
58353,13,0.0
58354,1,0.5
58354,9,0.0
58354,14,0.0
58355,5,0.5
58355,9,0.0
58355,12,0.0
58358,7,0.0
58358,12,0.0
58360,8,0.0
58360,14,0.0
58361,10,0.0
58361,15,0.0
58363,9,0.0
58363,13,0.0
58366,2,0.5
58366,11,0.0
58366,14,0.0
58367,9,0.0
58367,15,0.0
58368,3,0.75
58368,10,0.0
58368,12,0.0
58369,9,0.0
58369,15,0.0
58371,8,0.0
58371,12,0.0
58372,7,0.0
58372,12,0.0
58373,7,0.0
58373,14,0.0
58374,7,0.0
58374,13,0.0
58378,11,0.0
58378,15,0.0
58379,8,0.0
58379,14,0.0
58380,6,0.75
58380,7,0.0
58380,12,0.0
58381,9,0.0
58381,14,0.0
58383,5,0.5
58383,11,0.0
58383,13,0.0
58387,7,0.0
58387,15,0.0
58388,10,0.0
58388,12,0.0
58390,10,0.0
58390,12,0.0
58392,8,0.0
58392,15,0.0
58394,11,0.0
58394,13,0.0
58397,9,0.0
58397,14,0.0
58398,7,0.0
58398,13,0.0
58399,6,0.75
58399,9,0.0
58399,14,0.0
58400,6,0.75
58400,10,0.0
58400,12,0.0
58403,6,0.75
58403,8,0.0
58403,13,0.0
58404,8,0.0
58404,13,0.0
58407,10,0.0
58407,12,0.0
58409,3,0.75
58409,7,0.0
58409,15,0.0
58410,9,0.0
58410,15,0.0
58415,4,0.5
58415,8,0.0
58415,15,0.0
58422,6,0.75
58422,11,0.0
58422,13,0.0
58423,9,0.0
58423,15,0.0
58425,10,0.0
58425,12,0.0
58426,2,0.5
58426,11,0.0
58426,14,0.0
58436,10,0.0
58436,15,0.0
58437,11,0.0
58437,12,0.0
58438,9,0.0
58438,12,0.0
58441,7,0.0
58441,12,0.0
58444,2,0.5
58444,10,0.0
58444,14,0.0
58447,3,0.75
58447,11,0.0
58447,13,0.0
58450,7,0.0
58450,13,0.0
58452,10,0.0
58452,12,0.0
58454,11,0.0
58454,15,0.0
58455,10,0.0
58455,13,0.0
58460,10,0.0
58460,13,0.0
58462,11,0.0
58462,13,0.0
58463,9,0.0
58463,13,0.0
58464,1,0.5
58464,8,0.0
58464,14,0.0
58467,11,0.0
58467,15,0.0
58468,10,0.0
58468,15,0.0
58470,10,0.0
58470,12,0.0
58471,4,0.5
58471,9,0.0
58471,14,0.0
58477,5,0.5
58477,9,0.0
58477,14,0.0
58485,11,0.0
58485,15,0.0
58488,10,0.0
58488,14,0.0
58489,11,0.0
58489,12,0.0
58490,9,0.0
58490,14,0.0
58495,8,0.0
58495,12,0.0
58496,4,0.5
58496,8,0.0
58496,14,0.0
58498,10,0.0
58498,13,0.0
58499,5,0.5
58499,9,0.0
58499,13,0.0
58501,8,0.0
58501,12,0.0
58502,8,0.0
58502,13,0.0
58503,7,0.0
58503,13,0.0
58506,1,0.5
58506,8,0.0
58506,13,0.0
58508,6,0.75
58508,10,0.0
58508,12,0.0
58509,7,0.0
58509,13,0.0
58512,3,0.75
58512,9,0.0
58512,13,0.0
58514,10,0.0
58514,13,0.0
58516,7,0.0
58516,14,0.0
58517,6,0.75
58517,8,0.0
58517,15,0.0
58518,8,0.0
58518,13,0.0
58522,10,0.0
58522,13,0.0
58523,4,0.5
58523,8,0.0
58523,13,0.0
58525,9,0.0
58525,14,0.0
58527,1,0.5
58527,7,0.0
58527,14,0.0
58528,6,0.75
58528,9,0.0
58528,15,0.0
58529,11,0.0
58529,14,0.0
58531,6,0.75
58531,9,0.0
58531,15,0.0
58532,7,0.0
58532,13,0.0
58535,7,0.0
58535,13,0.0
58536,8,0.0
58536,14,0.0
58537,2,0.5
58537,10,0.0
58537,13,0.0
58538,5,0.5
58538,9,0.0
58538,14,0.0
58541,8,0.0
58541,12,0.0
58553,8,0.0
58553,14,0.0
58557,8,0.0
58557,14,0.0
58561,7,0.0
58561,15,0.0
58562,8,0.0
58562,14,0.0
58563,4,0.5
58563,7,0.0
58563,14,0.0
58566,9,0.0
58566,13,0.0
58567,3,0.75
58567,11,0.0
58567,12,0.0
58570,11,0.0
58570,14,0.0
58571,3,0.75
58571,8,0.0
58571,15,0.0
58572,11,0.0
58572,15,0.0
58575,7,0.0
58575,15,0.0
58576,6,0.75
58576,7,0.0
58576,13,0.0
58577,1,0.5
58577,7,0.0
58577,12,0.0
58581,3,0.75
58581,11,0.0
58581,12,0.0
58586,4,0.5
58586,8,0.0
58586,14,0.0
58587,2,0.5
58587,10,0.0
58587,14,0.0
58588,4,0.5
58588,11,0.0
58588,12,0.0
58589,1,0.5
58589,9,0.0
58589,13,0.0
58590,10,0.0
58590,15,0.0
58596,10,0.0
58596,14,0.0
58597,3,0.75
58597,11,0.0
58597,14,0.0
58598,10,0.0
58598,14,0.0
58601,10,0.0
58601,14,0.0
58603,4,0.5
58603,8,0.0
58603,13,0.0
58607,6,0.75
58607,9,0.0
58607,13,0.0
58609,1,0.5
58609,11,0.0
58609,12,0.0
58612,9,0.0
58612,13,0.0
58613,10,0.0
58613,15,0.0
58614,9,0.0
58614,14,0.0
58618,10,0.0
58618,12,0.0
58619,7,0.0
58619,15,0.0
58621,4,0.5
58621,8,0.0
58621,12,0.0
58622,10,0.0
58622,13,0.0
58624,1,0.5
58624,10,0.0
58624,15,0.0
58625,9,0.0
58625,13,0.0
58626,10,0.0
58626,13,0.0
58627,10,0.0
58627,13,0.0
58631,6,0.75
58631,8,0.0
58631,12,0.0
58632,8,0.0
58632,12,0.0
58634,4,0.5
58634,7,0.0
58634,13,0.0
58636,4,0.5
58636,11,0.0
58636,15,0.0
58640,4,0.5
58640,8,0.0
58640,13,0.0
58642,9,0.0
58642,14,0.0
58644,8,0.0
58644,14,0.0
58645,8,0.0
58645,14,0.0
58646,3,0.75
58646,7,0.0
58646,13,0.0
58647,6,0.75
58647,7,0.0
58647,14,0.0
58652,11,0.0
58652,13,0.0
58655,11,0.0
58655,13,0.0
58657,7,0.0
58657,12,0.0
58659,11,0.0
58659,14,0.0
58660,5,0.5
58660,7,0.0
58660,14,0.0
58663,3,0.75
58663,7,0.0
58663,14,0.0
58664,10,0.0
58664,15,0.0
58668,4,0.5
58668,11,0.0
58668,13,0.0
58670,11,0.0
58670,14,0.0
58671,7,0.0
58671,12,0.0
58672,7,0.0
58672,15,0.0
58673,8,0.0
58673,12,0.0
58674,2,0.5
58674,11,0.0
58674,12,0.0
58675,5,0.5
58675,11,0.0
58675,13,0.0
58677,7,0.0
58677,14,0.0
58679,10,0.0
58679,14,0.0
58680,4,0.5
58680,11,0.0
58680,13,0.0
58681,11,0.0
58681,15,0.0
58684,7,0.0
58684,13,0.0
58685,7,0.0
58685,13,0.0
58686,10,0.0
58686,14,0.0
58687,10,0.0
58687,13,0.0
58696,8,0.0
58696,15,0.0
58697,11,0.0
58697,12,0.0
58698,10,0.0
58698,13,0.0
58700,4,0.5
58700,8,0.0
58700,13,0.0
58701,11,0.0
58701,14,0.0
58707,5,0.5
58707,10,0.0
58707,14,0.0
58708,11,0.0
58708,12,0.0
58710,9,0.0
58710,15,0.0
58711,10,0.0
58711,15,0.0
58713,1,0.5
58713,10,0.0
58713,13,0.0
58714,7,0.0
58714,15,0.0
58716,9,0.0
58716,13,0.0
58717,9,0.0
58717,12,0.0
58718,9,0.0
58718,13,0.0
58719,7,0.0
58719,14,0.0
58722,5,0.5
58722,10,0.0
58722,15,0.0
58723,7,0.0
58723,14,0.0
58724,10,0.0
58724,13,0.0
58725,2,0.5
58725,9,0.0
58725,14,0.0
58726,9,0.0
58726,15,0.0
58730,7,0.0
58730,15,0.0
58732,7,0.0
58732,12,0.0
58737,9,0.0
58737,13,0.0
58738,1,0.5
58738,8,0.0
58738,14,0.0
58739,8,0.0
58739,12,0.0
58740,5,0.5
58740,8,0.0
58740,14,0.0
58744,6,0.75
58744,10,0.0
58744,12,0.0
58745,3,0.75
58745,7,0.0
58745,12,0.0
58746,8,0.0
58746,13,0.0
58749,3,0.75
58749,10,0.0
58749,15,0.0
58751,3,0.75
58751,9,0.0
58751,13,0.0
58753,2,0.5
58753,9,0.0
58753,15,0.0
58755,8,0.0
58755,14,0.0
58756,10,0.0
58756,12,0.0
58757,11,0.0
58757,13,0.0
58759,4,0.5
58759,7,0.0
58759,14,0.0
58765,11,0.0
58765,13,0.0
58766,11,0.0
58766,12,0.0
58768,5,0.5
58768,10,0.0
58768,15,0.0
58769,11,0.0
58769,12,0.0
58779,5,0.5
58779,11,0.0
58779,14,0.0
58780,11,0.0
58780,15,0.0
58783,4,0.5
58783,8,0.0
58783,15,0.0
58785,9,0.0
58785,14,0.0
58786,9,0.0
58786,15,0.0
58790,11,0.0
58790,15,0.0
58791,6,0.75
58791,8,0.0
58791,14,0.0
58792,10,0.0
58792,13,0.0
58793,11,0.0
58793,14,0.0
58794,5,0.5
58794,8,0.0
58794,13,0.0
58795,7,0.0
58795,15,0.0
58797,9,0.0
58797,15,0.0
58798,7,0.0
58798,14,0.0
58799,9,0.0
58799,14,0.0
58800,7,0.0
58800,15,0.0
58801,7,0.0
58801,12,0.0
58802,1,0.5
58802,7,0.0
58802,12,0.0
58805,2,0.5
58805,11,0.0
58805,12,0.0
58806,3,0.75
58806,8,0.0
58806,13,0.0
58807,7,0.0
58807,15,0.0
58808,11,0.0
58808,13,0.0
58811,8,0.0
58811,15,0.0
58813,2,0.5
58813,11,0.0
58813,13,0.0
58815,9,0.0
58815,12,0.0
58816,7,0.0
58816,13,0.0
58817,2,0.5
58817,10,0.0
58817,14,0.0
58819,9,0.0
58819,14,0.0
58826,8,0.0
58826,13,0.0
58827,5,0.5
58827,10,0.0
58827,12,0.0
58831,7,0.0
58831,13,0.0
58832,5,0.5
58832,7,0.0
58832,12,0.0
58835,7,0.0
58835,14,0.0
58836,11,0.0
58836,13,0.0
58838,9,0.0
58838,13,0.0
58840,10,0.0
58840,14,0.0
58841,3,0.75
58841,9,0.0
58841,13,0.0
58842,3,0.75
58842,9,0.0
58842,15,0.0
58843,11,0.0
58843,12,0.0
58845,5,0.5
58845,9,0.0
58845,13,0.0
58846,11,0.0
58846,14,0.0
58847,4,0.5
58847,9,0.0
58847,12,0.0
58848,11,0.0
58848,14,0.0
58849,11,0.0
58849,14,0.0
58850,5,0.5
58850,10,0.0
58850,15,0.0
58851,1,0.5
58851,8,0.0
58851,13,0.0
58852,3,0.75
58852,9,0.0
58852,15,0.0
58854,7,0.0
58854,13,0.0
58858,9,0.0
58858,13,0.0
58862,4,0.5
58862,7,0.0
58862,12,0.0
58864,1,0.5
58864,10,0.0
58864,12,0.0
58865,11,0.0
58865,12,0.0
58868,7,0.0
58868,13,0.0
58869,9,0.0
58869,14,0.0
58872,3,0.75
58872,11,0.0
58872,14,0.0
58877,8,0.0
58877,15,0.0
58878,9,0.0
58878,14,0.0
58881,10,0.0
58881,12,0.0
58882,10,0.0
58882,12,0.0
58885,11,0.0
58885,12,0.0
58886,10,0.0
58886,14,0.0
58892,8,0.0
58892,12,0.0
58896,3,0.75
58896,9,0.0
58896,12,0.0
58900,11,0.0
58900,14,0.0
58901,9,0.0
58901,15,0.0
58903,4,0.5
58903,7,0.0
58903,13,0.0
58904,10,0.0
58904,15,0.0
58907,8,0.0
58907,14,0.0
58908,11,0.0
58908,14,0.0
58909,9,0.0
58909,12,0.0
58910,9,0.0
58910,12,0.0
58911,7,0.0
58911,14,0.0
58914,8,0.0
58914,12,0.0
58915,10,0.0
58915,13,0.0
58916,11,0.0
58916,15,0.0
58918,11,0.0
58918,13,0.0
58920,9,0.0
58920,14,0.0
58921,9,0.0
58921,12,0.0
58922,8,0.0
58922,14,0.0
58924,11,0.0
58924,15,0.0
58925,9,0.0
58925,12,0.0
58926,11,0.0
58926,14,0.0
58929,8,0.0
58929,12,0.0
58934,9,0.0
58934,13,0.0
58936,8,0.0
58936,13,0.0
58937,8,0.0
58937,15,0.0
58942,9,0.0
58942,12,0.0
58945,8,0.0
58945,13,0.0
58947,11,0.0
58947,15,0.0
58948,11,0.0
58948,14,0.0
58949,11,0.0
58949,14,0.0
58951,3,0.75
58951,8,0.0
58951,15,0.0
58952,7,0.0
58952,15,0.0
58955,4,0.5
58955,10,0.0
58955,13,0.0
58957,10,0.0
58957,15,0.0
58958,6,0.75
58958,7,0.0
58958,15,0.0
58962,4,0.5
58962,7,0.0
58962,13,0.0
58963,10,0.0
58963,13,0.0
58967,11,0.0
58967,13,0.0
58969,11,0.0
58969,14,0.0
58975,11,0.0
58975,15,0.0
58976,6,0.75
58976,8,0.0
58976,13,0.0
58977,10,0.0
58977,13,0.0
58979,4,0.5
58979,7,0.0
58979,14,0.0
58980,9,0.0
58980,12,0.0
58985,8,0.0
58985,14,0.0
58987,8,0.0
58987,12,0.0
58988,9,0.0
58988,12,0.0
58990,7,0.0
58990,15,0.0
58995,4,0.5
58995,11,0.0
58995,13,0.0
58996,7,0.0
58996,15,0.0
58998,7,0.0
58998,15,0.0
58999,4,0.5
58999,7,0.0
58999,14,0.0
59003,10,0.0
59003,13,0.0
59004,11,0.0
59004,14,0.0
59005,7,0.0
59005,15,0.0
59006,9,0.0
59006,14,0.0
59012,10,0.0
59012,15,0.0
59013,8,0.0
59013,12,0.0
59014,10,0.0
59014,12,0.0
59017,10,0.0
59017,15,0.0
59020,9,0.0
59020,12,0.0
59022,9,0.0
59022,15,0.0
59023,11,0.0
59023,13,0.0
59025,10,0.0
59025,13,0.0
59026,7,0.0
59026,13,0.0
59027,11,0.0
59027,15,0.0
59028,8,0.0
59028,13,0.0
59029,7,0.0
59029,14,0.0
59031,2,0.5
59031,11,0.0
59031,13,0.0
59033,8,0.0
59033,14,0.0
59037,7,0.0
59037,12,0.0
59041,8,0.0
59041,15,0.0
59042,7,0.0
59042,12,0.0
59043,11,0.0
59043,14,0.0
59044,9,0.0
59044,13,0.0
59046,10,0.0
59046,13,0.0
59047,10,0.0
59047,15,0.0
59050,11,0.0
59050,14,0.0
59055,3,0.75
59055,8,0.0
59055,14,0.0
59056,3,0.75
59056,9,0.0
59056,13,0.0
59060,10,0.0
59060,15,0.0
59063,1,0.5
59063,9,0.0
59063,12,0.0
59064,7,0.0
59064,14,0.0
59065,4,0.5
59065,11,0.0
59065,12,0.0
59067,10,0.0
59067,12,0.0
59068,7,0.0
59068,14,0.0
59070,9,0.0
59070,13,0.0
59071,6,0.75
59071,8,0.0
59071,12,0.0
59073,11,0.0
59073,12,0.0
59075,1,0.5
59075,7,0.0
59075,15,0.0
59079,10,0.0
59079,15,0.0
59082,8,0.0
59082,12,0.0
59083,10,0.0
59083,13,0.0
59087,11,0.0
59087,14,0.0
59092,7,0.0
59092,14,0.0
59100,1,0.5
59100,7,0.0
59100,15,0.0
59101,10,0.0
59101,12,0.0
59103,9,0.0
59103,14,0.0
59105,10,0.0
59105,15,0.0
59106,8,0.0
59106,13,0.0
59107,2,0.5
59107,7,0.0
59107,14,0.0
59108,6,0.75
59108,7,0.0
59108,13,0.0
59109,8,0.0
59109,12,0.0
59111,7,0.0
59111,15,0.0
59112,2,0.5
59112,10,0.0
59112,12,0.0
59114,7,0.0
59114,14,0.0
59116,9,0.0
59116,12,0.0
59121,9,0.0
59121,12,0.0
59122,7,0.0
59122,14,0.0
59127,9,0.0
59127,12,0.0
59131,3,0.75
59131,7,0.0
59131,15,0.0
59132,9,0.0
59132,12,0.0
59133,9,0.0
59133,14,0.0
59136,8,0.0
59136,15,0.0
59138,7,0.0
59138,12,0.0
59144,10,0.0
59144,14,0.0
59150,9,0.0
59150,14,0.0
59152,1,0.5
59152,9,0.0
59152,14,0.0
59153,7,0.0
59153,14,0.0
59154,10,0.0
59154,13,0.0
59156,8,0.0
59156,15,0.0
59157,6,0.75
59157,10,0.0
59157,14,0.0
59161,7,0.0
59161,14,0.0
59164,9,0.0
59164,13,0.0
59166,6,0.75
59166,10,0.0
59166,12,0.0
59168,11,0.0
59168,14,0.0
59170,11,0.0
59170,13,0.0
59171,10,0.0
59171,12,0.0
59173,3,0.75
59173,10,0.0
59173,15,0.0
59174,3,0.75
59174,11,0.0
59174,13,0.0
59175,1,0.5
59175,8,0.0
59175,12,0.0
59176,10,0.0
59176,14,0.0
59178,1,0.5
59178,10,0.0
59178,12,0.0
59182,7,0.0
59182,15,0.0
59183,7,0.0
59183,13,0.0
59185,1,0.5
59185,9,0.0
59185,15,0.0
59187,7,0.0
59187,15,0.0
59188,11,0.0
59188,15,0.0
59189,9,0.0
59189,13,0.0
59190,9,0.0
59190,13,0.0
59191,7,0.0
59191,15,0.0
59192,11,0.0
59192,13,0.0
59195,11,0.0
59195,14,0.0
59196,2,0.5
59196,11,0.0
59196,13,0.0
59197,2,0.5
59197,9,0.0
59197,13,0.0
59201,5,0.5
59201,8,0.0
59201,15,0.0
59204,7,0.0
59204,13,0.0
59205,10,0.0
59205,15,0.0
59206,9,0.0
59206,15,0.0
59209,4,0.5
59209,10,0.0
59209,15,0.0
59210,10,0.0
59210,12,0.0
59211,10,0.0
59211,12,0.0
59212,8,0.0
59212,13,0.0
59216,10,0.0
59216,12,0.0
59217,8,0.0
59217,14,0.0
59219,6,0.75
59219,7,0.0
59219,13,0.0
59221,11,0.0
59221,15,0.0
59222,10,0.0
59222,13,0.0
59223,10,0.0
59223,12,0.0
59225,2,0.5
59225,7,0.0
59225,14,0.0
59226,9,0.0
59226,14,0.0
59227,5,0.5
59227,11,0.0
59227,12,0.0
59230,9,0.0
59230,14,0.0
59231,8,0.0
59231,14,0.0
59232,10,0.0
59232,12,0.0
59235,7,0.0
59235,15,0.0
59236,11,0.0
59236,12,0.0
59237,8,0.0
59237,12,0.0
59240,9,0.0
59240,13,0.0
59241,8,0.0
59241,14,0.0
59242,9,0.0
59242,15,0.0
59246,11,0.0
59246,14,0.0
59250,11,0.0
59250,13,0.0
59254,2,0.5
59254,7,0.0
59254,12,0.0
59256,4,0.5
59256,8,0.0
59256,14,0.0
59257,11,0.0
59257,13,0.0
59258,7,0.0
59258,15,0.0
59259,3,0.75
59259,8,0.0
59259,12,0.0
59260,9,0.0
59260,15,0.0
59263,9,0.0
59263,14,0.0
59266,11,0.0
59266,12,0.0
59267,1,0.5
59267,11,0.0
59267,12,0.0
59270,10,0.0
59270,14,0.0
59273,8,0.0
59273,14,0.0
59274,8,0.0
59274,14,0.0
59275,11,0.0
59275,14,0.0
59282,7,0.0
59282,12,0.0
59283,5,0.5
59283,8,0.0
59283,14,0.0
59287,5,0.5
59287,8,0.0
59287,15,0.0
59290,5,0.5
59290,7,0.0
59290,15,0.0
59293,7,0.0
59293,13,0.0
59294,2,0.5
59294,10,0.0
59294,13,0.0
59295,3,0.75
59295,9,0.0
59295,15,0.0
59296,8,0.0
59296,13,0.0
59297,9,0.0
59297,14,0.0
59298,7,0.0
59298,15,0.0
59299,8,0.0
59299,13,0.0
59300,7,0.0
59300,13,0.0
59304,7,0.0
59304,15,0.0
59305,11,0.0
59305,14,0.0
59306,10,0.0
59306,12,0.0
59308,9,0.0
59308,12,0.0
59309,10,0.0
59309,15,0.0
59314,10,0.0
59314,15,0.0
59317,2,0.5
59317,8,0.0
59317,15,0.0
59318,6,0.75
59318,10,0.0
59318,12,0.0
59319,9,0.0
59319,13,0.0
59321,9,0.0
59321,13,0.0
59324,1,0.5
59324,7,0.0
59324,12,0.0
59325,8,0.0
59325,15,0.0
59326,7,0.0
59326,15,0.0
59327,9,0.0
59327,14,0.0
59328,6,0.75
59328,11,0.0
59328,15,0.0
59334,4,0.5
59334,8,0.0
59334,13,0.0
59335,11,0.0
59335,13,0.0
59336,10,0.0
59336,12,0.0
59337,11,0.0
59337,13,0.0
59338,1,0.5
59338,8,0.0
59338,12,0.0
59340,9,0.0
59340,15,0.0
59343,5,0.5
59343,7,0.0
59343,15,0.0
59344,9,0.0
59344,13,0.0
59345,3,0.75
59345,11,0.0
59345,15,0.0
59346,8,0.0
59346,15,0.0
59347,7,0.0
59347,15,0.0
59349,9,0.0
59349,12,0.0
59350,11,0.0
59350,13,0.0
59352,9,0.0
59352,15,0.0
59353,9,0.0
59353,12,0.0
59354,1,0.5
59354,10,0.0
59354,12,0.0
59355,4,0.5
59355,8,0.0
59355,15,0.0
59356,8,0.0
59356,15,0.0
59357,2,0.5
59357,11,0.0
59357,13,0.0
59359,9,0.0
59359,14,0.0
59360,9,0.0
59360,12,0.0
59362,4,0.5
59362,7,0.0
59362,12,0.0
59363,7,0.0
59363,14,0.0
59364,7,0.0
59364,13,0.0
59365,8,0.0
59365,14,0.0
59366,7,0.0
59366,13,0.0
59367,11,0.0
59367,14,0.0
59369,4,0.5
59369,9,0.0
59369,13,0.0
59370,11,0.0
59370,14,0.0
59374,11,0.0
59374,15,0.0
59375,7,0.0
59375,13,0.0
59376,11,0.0
59376,12,0.0
59379,5,0.5
59379,11,0.0
59379,15,0.0
59381,10,0.0
59381,13,0.0
59382,9,0.0
59382,15,0.0
59386,9,0.0
59386,14,0.0
59387,1,0.5
59387,7,0.0
59387,14,0.0
59388,10,0.0
59388,14,0.0
59391,5,0.5
59391,9,0.0
59391,12,0.0
59392,11,0.0
59392,15,0.0
59396,8,0.0
59396,14,0.0
59397,10,0.0
59397,14,0.0
59399,9,0.0
59399,12,0.0
59400,9,0.0
59400,12,0.0
59401,8,0.0
59401,12,0.0
59402,9,0.0
59402,14,0.0
59403,10,0.0
59403,13,0.0
59404,11,0.0
59404,15,0.0
59405,9,0.0
59405,13,0.0
59407,5,0.5
59407,9,0.0
59407,15,0.0
59414,1,0.5
59414,9,0.0
59414,12,0.0
59415,11,0.0
59415,14,0.0
59418,6,0.75
59418,11,0.0
59418,13,0.0
59419,8,0.0
59419,14,0.0
59423,4,0.5
59423,9,0.0
59423,12,0.0
59425,1,0.5
59425,7,0.0
59425,14,0.0
59427,10,0.0
59427,12,0.0
59428,1,0.5
59428,11,0.0
59428,12,0.0
59429,9,0.0
59429,12,0.0
59431,9,0.0
59431,13,0.0
59432,3,0.75
59432,9,0.0
59432,14,0.0
59433,8,0.0
59433,15,0.0
59434,10,0.0
59434,13,0.0
59437,11,0.0
59437,15,0.0
59438,7,0.0
59438,15,0.0
59439,4,0.5
59439,11,0.0
59439,12,0.0
59442,8,0.0
59442,12,0.0
59444,11,0.0
59444,13,0.0
59445,11,0.0
59445,15,0.0
59446,11,0.0
59446,12,0.0
59448,11,0.0
59448,12,0.0
59449,1,0.5
59449,8,0.0
59449,15,0.0
59451,11,0.0
59451,12,0.0
59452,11,0.0
59452,12,0.0
59455,8,0.0
59455,13,0.0
59457,9,0.0
59457,13,0.0
59459,10,0.0
59459,15,0.0
59461,11,0.0
59461,15,0.0
59463,8,0.0
59463,14,0.0
59466,5,0.5
59466,8,0.0
59466,14,0.0
59467,2,0.5
59467,8,0.0
59467,13,0.0
59468,9,0.0
59468,15,0.0
59469,8,0.0
59469,15,0.0
59471,9,0.0
59471,14,0.0
59474,1,0.5
59474,9,0.0
59474,12,0.0
59475,7,0.0
59475,12,0.0
59476,9,0.0
59476,14,0.0
59479,11,0.0
59479,15,0.0
59482,5,0.5
59482,11,0.0
59482,12,0.0
59483,1,0.5
59483,9,0.0
59483,12,0.0
59484,9,0.0
59484,13,0.0
59488,5,0.5
59488,11,0.0
59488,14,0.0
59491,3,0.75
59491,9,0.0
59491,14,0.0
59495,11,0.0
59495,14,0.0
59496,11,0.0
59496,14,0.0
59497,8,0.0
59497,15,0.0
59499,11,0.0
59499,14,0.0
59500,9,0.0
59500,12,0.0
59502,9,0.0
59502,14,0.0
59504,1,0.5
59504,10,0.0
59504,15,0.0
59505,9,0.0
59505,13,0.0
59508,10,0.0
59508,12,0.0
59513,10,0.0
59513,15,0.0
59514,3,0.75
59514,11,0.0
59514,15,0.0
59516,5,0.5
59516,7,0.0
59516,13,0.0
59517,4,0.5
59517,10,0.0
59517,13,0.0
59518,11,0.0
59518,14,0.0
59520,4,0.5
59520,11,0.0
59520,14,0.0
59521,7,0.0
59521,14,0.0
59522,8,0.0
59522,14,0.0
59524,5,0.5
59524,7,0.0
59524,13,0.0
59525,11,0.0
59525,12,0.0
59526,8,0.0
59526,12,0.0
59527,10,0.0
59527,14,0.0
59528,8,0.0
59528,14,0.0
59529,9,0.0
59529,14,0.0
59532,7,0.0
59532,13,0.0
59537,7,0.0
59537,15,0.0
59539,1,0.5
59539,11,0.0
59539,12,0.0
59540,7,0.0
59540,12,0.0
59542,7,0.0
59542,14,0.0
59543,5,0.5
59543,9,0.0
59543,14,0.0
59544,7,0.0
59544,12,0.0
59546,3,0.75
59546,11,0.0
59546,13,0.0
59548,7,0.0
59548,12,0.0
59549,6,0.75
59549,10,0.0
59549,14,0.0
59550,8,0.0
59550,12,0.0
