order_item_id,order_id,menu_item_id,quantity,item_price
73325,41989,19,1,7.0
73326,41990,20,1,7.5
73327,41991,9,1,5.25
73328,41992,7,1,5.5
73329,41993,6,2,5.75
73330,41993,18,2,6.5
73331,41994,15,1,6.25
73332,41995,9,1,5.25
73333,41996,20,1,7.5
73334,41997,15,1,6.25
73335,41998,13,1,6.5
73336,41999,15,1,6.25
73337,41999,10,1,5.5
73338,41999,12,1,4.75
73339,42000,2,1,6.0
73340,42000,13,1,6.75
73341,42001,9,1,5.25
73342,42001,8,1,5.25
73343,42002,4,1,6.25
73344,42002,15,1,7.0
73345,42003,14,1,5.75
73346,42004,4,1,6.25
73347,42004,13,1,6.0
73348,42005,7,1,5.5
73349,42006,15,1,6.25
73350,42007,6,1,5.75
73351,42008,20,1,7.5
73352,42008,18,1,6.5
73353,42009,6,1,6.25
73354,42009,15,1,6.25
73355,42009,18,1,6.5
73356,42010,2,1,6.0
73357,42011,4,1,6.25
73358,42011,17,1,6.5
73359,42012,3,1,5.75
73360,42012,14,2,5.75
73361,42013,18,1,6.5
73362,42014,10,1,5.5
73363,42014,11,1,5.0
73364,42015,17,1,6.5
73365,42016,11,1,5.5
73366,42016,20,1,7.5
73367,42016,15,1,6.25
73368,42017,14,1,5.75
73369,42017,20,2,7.5
73370,42018,14,1,5.75
73371,42018,1,1,5.5
73372,42019,9,1,5.25
73373,42020,7,1,6.0
73374,42020,10,1,6.0
73375,42021,10,1,6.0
73376,42021,19,1,7.0
73377,42022,11,1,5.0
73378,42023,18,1,6.5
73379,42024,2,1,6.0
73380,42025,13,2,6.0
73381,42026,11,1,5.0
73382,42026,3,1,5.75
73383,42026,19,1,7.0
73384,42027,10,2,5.5
73385,42028,2,1,6.0
73386,42029,18,1,7.25
73387,42029,4,1,6.25
73388,42029,8,1,5.25
73389,42030,15,1,6.25
73390,42031,3,1,6.25
73391,42032,12,1,4.75
73392,42032,8,1,5.25
73393,42033,15,1,6.25
73394,42033,2,1,6.75
73395,42034,20,1,7.5
73396,42034,1,1,6.0
73397,42034,9,1,5.25
73398,42035,2,1,6.0
73399,42035,11,1,5.5
73400,42036,20,1,7.5
73401,42037,18,1,6.5
73402,42038,10,1,5.5
73403,42039,19,2,7.0
73404,42040,9,1,5.25
73405,42040,1,1,6.25
73406,42040,16,1,6.0
73407,42040,11,1,5.0
73408,42041,20,1,7.5
73409,42042,5,2,5.5
73410,42042,11,1,5.0
73411,42043,6,1,5.75
73412,42044,10,1,5.5
73413,42045,7,1,5.5
73414,42046,20,1,7.5
73415,42047,18,1,6.5
73416,42048,20,1,7.5
73417,42049,14,1,5.75
73418,42049,2,1,6.0
73419,42049,9,1,6.0
73420,42050,20,1,7.5
73421,42050,19,1,7.0
73422,42051,13,1,6.0
73423,42052,3,1,5.75
73424,42053,8,1,5.25
73425,42054,1,1,5.5
73426,42055,1,1,6.0
73427,42055,11,2,5.5
73428,42056,11,1,5.0
73429,42056,12,1,4.75
73430,42056,14,1,5.75
73431,42057,12,2,4.75
73432,42058,4,1,6.75
73433,42058,8,1,5.25
73434,42059,2,1,6.0
73435,42060,19,1,7.0
73436,42061,1,1,5.5
73437,42062,17,1,6.5
73438,42063,1,1,5.5
73439,42064,17,2,6.5
73440,42065,3,1,5.75
73441,42066,4,1,6.25
73442,42066,19,1,7.0
73443,42066,7,1,5.5
73444,42066,12,1,5.25
73445,42067,17,1,6.5
73446,42067,8,1,5.25
73447,42068,2,1,6.0
73448,42068,15,1,7.0
73449,42069,2,1,6.0
73450,42069,14,1,5.75
73451,42070,11,1,5.0
73452,42070,4,1,6.25
73453,42071,19,1,7.75
73454,42071,18,1,6.5
73455,42071,2,1,6.0
73456,42072,3,1,5.75
73457,42073,11,1,5.0
73458,42074,9,1,5.25
73459,42075,17,1,6.5
73460,42075,18,1,6.5
73461,42075,7,1,5.5
73462,42076,19,1,7.0
73463,42077,20,1,7.5
73464,42077,2,1,6.5
73465,42077,5,1,5.5
73466,42077,9,1,5.25
73467,42078,17,2,6.5
73468,42078,1,1,6.0
73469,42079,5,1,5.5
73470,42080,6,1,5.75
73471,42081,12,1,4.75
73472,42081,7,2,6.25
73473,42081,2,1,6.5
73474,42082,12,1,4.75
73475,42082,6,1,5.75
73476,42082,14,1,6.25
73477,42083,18,1,7.25
73478,42084,10,1,5.5
73479,42085,9,1,5.25
73480,42086,15,1,6.75
73481,42086,7,1,5.5
73482,42086,9,1,5.25
73483,42087,2,1,6.0
73484,42087,8,1,5.25
73485,42088,20,1,7.5
73486,42088,8,1,5.75
73487,42089,2,1,6.0
73488,42089,9,2,5.25
73489,42089,11,1,5.0
73490,42090,16,1,6.0
73491,42090,9,1,5.25
73492,42091,8,1,5.25
73493,42091,20,1,7.5
73494,42091,2,2,6.0
73495,42091,1,1,5.5
73496,42092,7,1,5.5
73497,42093,13,2,6.0
73498,42093,7,2,5.5
73499,42094,4,1,6.25
73500,42094,19,2,7.0
73501,42095,8,1,5.25
73502,42096,18,1,7.25
73503,42097,6,1,5.75
73504,42098,4,1,6.25
73505,42098,9,1,5.75
73506,42099,5,1,5.5
73507,42099,16,1,6.0
73508,42099,13,1,6.5
73509,42100,3,1,5.75
73510,42100,18,1,6.5
73511,42100,14,1,6.25
73512,42101,14,1,5.75
73513,42101,12,1,4.75
73514,42102,10,1,5.5
73515,42103,15,1,6.25
73516,42103,14,1,5.75
73517,42103,7,1,5.5
73518,42104,7,1,6.0
73519,42104,2,1,6.0
73520,42105,9,1,5.25
73521,42105,13,1,6.0
73522,42106,16,1,6.0
73523,42106,11,1,5.5
73524,42106,19,2,7.0
73525,42107,3,1,5.75
73526,42107,1,1,5.5
73527,42108,13,1,6.0
73528,42109,1,2,5.5
73529,42110,10,1,5.5
73530,42111,11,2,5.5
73531,42111,13,1,6.5
73532,42112,7,2,5.5
73533,42113,1,1,6.0
73534,42113,15,1,6.25
73535,42113,11,1,5.0
73536,42113,14,1,6.25
73537,42114,1,1,5.5
73538,42114,10,2,5.5
73539,42115,19,1,7.75
73540,42115,20,1,7.5
73541,42116,17,1,6.5
73542,42117,15,1,6.25
73543,42117,11,1,5.0
73544,42118,16,1,6.0
73545,42119,9,1,5.25
73546,42120,11,1,5.0
73547,42121,12,1,4.75
73548,42121,10,1,5.5
73549,42122,5,1,6.0
73550,42122,6,1,5.75
73551,42122,3,1,5.75
73552,42123,15,1,6.25
73553,42124,8,1,5.25
73554,42124,18,1,6.5
73555,42125,12,1,4.75
73556,42125,8,1,5.25
73557,42125,18,1,6.5
73558,42126,16,1,6.0
73559,42127,14,2,5.75
73560,42127,11,2,5.0
73561,42127,17,1,6.5
73562,42128,20,1,7.5
73563,42129,16,1,6.75
73564,42129,14,1,5.75
73565,42130,20,2,7.5
73566,42130,19,1,7.75
73567,42131,11,1,5.0
73568,42132,15,1,6.25
73569,42133,6,2,6.25
73570,42133,17,1,6.5
73571,42134,13,2,6.0
73572,42134,15,1,6.25
73573,42135,10,1,6.25
73574,42135,9,1,5.25
73575,42136,15,1,7.0
73576,42137,3,1,6.25
73577,42137,2,1,6.0
73578,42138,16,1,6.75
73579,42138,7,1,6.0
73580,42138,6,1,5.75
73581,42139,14,2,5.75
73582,42140,2,1,6.5
73583,42140,18,1,6.5
73584,42140,5,1,5.5
73585,42141,15,1,6.25
73586,42142,5,1,5.5
73587,42142,6,1,5.75
73588,42143,13,1,6.5
73589,42144,14,1,5.75
73590,42145,13,1,6.0
73591,42145,5,1,5.5
73592,42145,9,1,5.25
73593,42145,8,1,5.25
73594,42146,8,1,5.25
73595,42146,18,1,6.5
73596,42146,17,2,6.5
73597,42147,3,1,5.75
73598,42148,12,2,4.75
73599,42148,3,1,5.75
73600,42149,5,1,5.5
73601,42150,17,1,6.5
73602,42151,17,1,7.0
73603,42152,6,2,6.25
73604,42152,11,1,5.0
73605,42153,20,1,7.5
73606,42153,19,1,7.0
73607,42154,6,1,5.75
73608,42154,19,1,7.0
73609,42154,10,1,5.5
73610,42154,1,1,5.5
73611,42155,1,1,5.5
73612,42156,2,1,6.0
73613,42157,14,2,5.75
73614,42157,8,1,5.25
73615,42157,15,1,6.25
73616,42158,12,1,4.75
73617,42158,7,1,5.5
73618,42159,12,1,4.75
73619,42160,4,1,6.25
73620,42160,10,1,5.5
73621,42161,9,1,5.25
73622,42162,15,1,6.25
73623,42162,10,1,5.5
73624,42162,13,1,6.0
73625,42163,3,1,5.75
73626,42163,5,1,6.25
73627,42163,2,1,6.0
73628,42164,5,1,6.0
73629,42165,5,1,5.5
73630,42166,11,1,5.5
73631,42167,19,2,7.5
73632,42167,1,1,5.5
73633,42168,17,1,6.5
73634,42168,7,2,5.5
73635,42168,3,1,5.75
73636,42169,14,1,5.75
73637,42170,14,1,5.75
73638,42171,14,1,5.75
73639,42171,19,1,7.0
73640,42171,7,1,6.25
73641,42172,17,1,6.5
73642,42172,12,1,4.75
73643,42172,9,1,5.25
73644,42173,9,1,5.25
73645,42174,14,2,5.75
73646,42175,12,1,4.75
73647,42175,20,1,7.5
73648,42176,3,1,5.75
73649,42176,2,1,6.0
73650,42177,11,1,5.0
73651,42177,9,1,5.75
73652,42178,12,1,5.5
73653,42178,2,1,6.0
73654,42179,20,1,7.5
73655,42179,13,2,6.0
73656,42180,19,1,7.75
73657,42180,11,1,5.0
73658,42180,14,2,5.75
73659,42181,1,1,5.5
73660,42182,12,1,4.75
73661,42183,7,1,5.5
73662,42183,6,1,5.75
73663,42184,16,1,6.0
73664,42184,18,1,6.5
73665,42185,15,1,7.0
73666,42186,4,1,6.75
73667,42186,15,1,6.25
73668,42187,20,1,7.5
73669,42187,5,1,5.5
73670,42187,10,1,5.5
73671,42187,7,1,5.5
73672,42188,12,1,4.75
73673,42189,6,1,5.75
73674,42190,19,1,7.0
73675,42190,16,1,6.0
73676,42190,11,1,5.0
73677,42190,7,1,5.5
73678,42191,6,1,5.75
73679,42191,13,1,6.75
73680,42192,10,2,5.5
73681,42193,20,1,7.5
73682,42194,6,1,5.75
73683,42194,3,1,6.5
73684,42195,11,1,5.0
73685,42195,13,1,6.0
73686,42195,7,1,6.0
73687,42195,15,1,6.25
73688,42196,4,1,6.25
73689,42197,15,1,6.25
73690,42198,19,2,7.0
73691,42199,10,1,5.5
73692,42200,7,1,5.5
73693,42201,17,1,6.5
73694,42201,16,1,6.0
73695,42202,6,1,5.75
73696,42202,18,1,6.5
73697,42202,17,1,6.5
73698,42202,11,1,5.0
73699,42203,5,1,5.5
73700,42204,14,1,5.75
73701,42205,12,1,4.75
73702,42205,10,1,5.5
73703,42206,19,1,7.0
73704,42207,10,1,5.5
73705,42208,6,1,5.75
73706,42208,9,1,5.25
73707,42209,16,1,6.0
73708,42210,18,1,6.5
73709,42210,8,1,5.25
73710,42210,1,1,5.5
73711,42211,5,1,5.5
73712,42212,15,1,6.25
73713,42212,2,1,6.0
73714,42212,3,1,5.75
73715,42213,1,2,5.5
73716,42214,14,1,5.75
73717,42215,1,1,5.5
73718,42215,13,1,6.0
73719,42215,3,1,6.25
73720,42216,3,1,5.75
73721,42216,11,1,5.0
73722,42216,9,1,5.25
73723,42216,15,1,6.25
73724,42217,19,1,7.0
73725,42217,2,1,6.75
73726,42218,5,1,5.5
73727,42218,2,2,6.0
73728,42218,14,2,5.75
73729,42218,12,1,4.75
73730,42219,5,1,5.5
73731,42219,17,1,6.5
73732,42219,6,1,5.75
73733,42220,1,1,5.5
73734,42220,13,2,6.5
73735,42220,16,1,6.0
73736,42221,18,2,7.25
73737,42222,19,1,7.0
73738,42223,1,1,5.5
73739,42224,5,1,5.5
73740,42224,15,1,6.25
73741,42225,6,2,5.75
73742,42225,3,1,6.25
73743,42225,4,1,6.25
73744,42226,12,1,4.75
73745,42226,5,1,6.0
73746,42227,8,1,5.25
73747,42228,9,1,5.25
73748,42229,16,1,6.0
73749,42229,9,1,5.25
73750,42229,7,2,6.0
73751,42229,18,1,6.5
73752,42230,11,1,5.0
73753,42231,16,1,6.0
73754,42231,5,1,6.0
73755,42232,3,1,5.75
73756,42233,13,1,6.0
73757,42233,11,1,5.5
73758,42233,8,1,5.25
73759,42234,17,1,6.5
73760,42234,6,1,5.75
73761,42235,13,2,6.5
73762,42235,6,1,5.75
73763,42235,5,1,5.5
73764,42236,6,1,5.75
73765,42237,4,1,6.25
73766,42238,18,1,7.0
73767,42239,11,1,5.0
73768,42240,14,1,5.75
73769,42241,8,1,5.25
73770,42241,16,2,6.0
73771,42242,8,1,5.25
73772,42243,18,1,6.5
73773,42244,5,1,5.5
73774,42244,17,1,6.5
73775,42245,2,1,6.75
73776,42246,17,1,6.5
73777,42247,7,1,5.5
73778,42248,19,1,7.0
73779,42248,5,1,5.5
73780,42248,20,1,7.5
73781,42249,18,1,6.5
73782,42249,4,1,6.25
73783,42249,5,1,5.5
73784,42250,1,1,5.5
73785,42250,3,1,5.75
73786,42251,5,1,6.0
73787,42251,16,1,6.0
73788,42251,13,1,6.0
73789,42251,15,1,6.25
73790,42252,14,1,5.75
73791,42253,17,1,6.5
73792,42253,9,1,5.25
73793,42254,19,1,7.0
73794,42255,9,1,5.25
73795,42256,12,1,4.75
73796,42257,17,1,6.5
73797,42257,14,1,5.75
73798,42258,18,1,7.0
73799,42258,13,1,6.0
73800,42259,8,1,5.25
73801,42260,3,1,5.75
73802,42260,8,1,5.25
73803,42260,12,1,4.75
73804,42261,11,1,5.0
73805,42262,12,1,4.75
73806,42262,4,1,6.25
73807,42263,20,1,7.5
73808,42264,15,2,7.0
73809,42265,11,1,5.0
73810,42266,6,1,5.75
73811,42267,9,1,5.25
73812,42267,11,1,5.0
73813,42268,10,1,5.5
73814,42269,9,1,5.25
73815,42270,5,1,5.5
73816,42271,9,1,5.25
73817,42271,11,2,5.5
73818,42271,1,1,6.0
73819,42271,16,1,6.0
73820,42272,18,2,6.5
73821,42273,4,1,6.25
73822,42274,3,1,5.75
73823,42275,1,1,6.0
73824,42275,12,1,4.75
73825,42276,16,2,6.0
73826,42276,20,1,7.5
73827,42277,20,1,7.5
73828,42278,7,2,5.5
73829,42278,6,1,5.75
73830,42279,2,1,6.0
73831,42279,16,1,6.0
73832,42280,13,1,6.0
73833,42281,12,1,4.75
73834,42282,12,1,4.75
73835,42283,17,1,7.25
73836,42283,14,1,5.75
73837,42283,10,1,6.0
73838,42284,10,1,5.5
73839,42285,20,2,7.5
73840,42286,12,1,4.75
73841,42286,1,1,5.5
73842,42286,20,1,7.5
73843,42287,16,1,6.0
73844,42287,20,1,8.0
73845,42288,20,1,7.5
73846,42289,8,1,5.75
73847,42290,12,1,4.75
73848,42291,11,1,5.75
73849,42291,6,1,6.25
73850,42292,3,2,5.75
73851,42292,19,1,7.75
73852,42293,9,1,5.25
73853,42293,4,1,6.25
73854,42294,20,1,7.5
73855,42294,10,1,5.5
73856,42294,11,1,5.0
73857,42295,5,1,5.5
73858,42295,11,1,5.0
73859,42296,18,2,6.5
73860,42296,6,2,5.75
73861,42296,15,2,6.25
73862,42297,10,1,5.5
73863,42297,19,1,7.0
73864,42297,13,1,6.0
73865,42298,10,1,5.5
73866,42298,9,2,5.25
73867,42299,19,1,7.0
73868,42300,20,1,7.5
73869,42301,1,1,6.0
73870,42302,16,1,6.0
73871,42303,17,1,6.5
73872,42303,6,1,6.5
73873,42304,8,1,5.75
73874,42304,12,2,4.75
73875,42305,15,1,6.25
73876,42305,4,1,6.25
73877,42306,17,1,6.5
73878,42307,13,1,6.0
73879,42307,11,1,5.0
73880,42308,14,1,5.75
73881,42308,10,1,5.5
73882,42309,18,1,6.5
73883,42310,9,2,5.25
73884,42311,15,1,6.25
73885,42311,9,1,5.25
73886,42312,19,1,7.0
73887,42313,18,1,6.5
73888,42314,7,1,5.5
73889,42315,14,1,5.75
73890,42315,3,1,5.75
73891,42316,18,1,6.5
73892,42317,20,1,7.5
73893,42317,4,1,6.25
73894,42317,6,1,6.5
73895,42317,9,1,5.75
73896,42318,15,1,6.25
73897,42319,19,1,7.0
73898,42320,7,1,5.5
73899,42321,9,1,6.0
73900,42321,6,1,6.5
73901,42322,19,1,7.0
73902,42322,10,1,5.5
73903,42322,6,1,5.75
73904,42323,9,2,5.25
73905,42323,20,1,7.5
73906,42323,10,1,5.5
73907,42324,8,1,5.25
73908,42324,13,1,6.0
73909,42325,6,1,5.75
73910,42325,13,1,6.0
73911,42325,9,1,6.0
73912,42325,8,1,5.25
73913,42326,8,1,5.25
73914,42326,14,1,5.75
73915,42326,7,1,5.5
73916,42326,17,1,6.5
73917,42327,19,1,7.0
73918,42328,1,1,5.5
73919,42329,9,1,5.75
73920,42329,16,1,6.0
73921,42329,14,1,5.75
73922,42330,2,1,6.0
73923,42331,20,1,7.5
73924,42332,11,1,5.0
73925,42333,16,1,6.0
73926,42333,18,1,6.5
73927,42333,12,1,4.75
73928,42334,4,1,6.25
73929,42334,6,1,5.75
73930,42335,16,1,6.0
73931,42335,11,1,5.5
73932,42336,5,1,5.5
73933,42337,14,2,5.75
73934,42338,18,1,6.5
73935,42339,2,2,6.0
73936,42339,16,1,6.0
73937,42339,9,1,5.25
73938,42340,20,1,7.5
73939,42340,14,1,5.75
73940,42341,10,1,5.5
73941,42342,3,1,5.75
73942,42343,9,2,5.25
73943,42343,16,1,6.0
73944,42344,3,1,5.75
73945,42345,19,2,7.0
73946,42345,4,1,6.25
73947,42346,13,1,6.0
73948,42346,10,1,5.5
73949,42347,16,1,6.0
73950,42347,9,1,5.25
73951,42348,18,1,6.5
73952,42348,6,1,5.75
73953,42348,2,1,6.0
73954,42348,3,1,5.75
73955,42349,14,2,5.75
73956,42350,5,1,5.5
73957,42351,13,1,6.0
73958,42351,6,1,5.75
73959,42352,18,1,7.25
73960,42352,19,1,7.0
73961,42353,17,1,7.25
73962,42354,13,1,6.0
73963,42355,11,1,5.0
73964,42355,12,1,4.75
73965,42355,10,1,5.5
73966,42355,2,1,6.0
73967,42356,15,1,6.25
73968,42356,18,1,7.0
73969,42356,17,1,6.5
73970,42357,12,2,4.75
73971,42357,13,1,6.0
73972,42358,7,1,5.5
73973,42358,2,1,6.0
73974,42359,7,1,5.5
73975,42360,16,1,6.0
73976,42360,12,1,4.75
73977,42361,4,1,6.25
73978,42361,5,2,5.5
73979,42362,10,2,5.5
73980,42362,18,2,6.5
73981,42362,15,1,6.25
73982,42363,19,1,7.0
73983,42363,11,1,5.0
73984,42363,8,2,5.25
73985,42363,10,1,6.0
73986,42364,10,1,5.5
73987,42365,17,1,6.5
73988,42366,4,1,6.25
73989,42366,5,1,6.25
73990,42367,15,1,6.25
73991,42367,5,1,5.5
73992,42368,2,2,6.0
73993,42368,4,2,6.25
73994,42369,18,1,7.0
73995,42370,14,1,5.75
73996,42370,15,1,6.25
73997,42371,11,1,5.0
73998,42371,7,1,5.5
73999,42371,15,2,6.75
74000,42372,19,1,7.0
74001,42373,7,1,5.5
74002,42374,12,1,4.75
74003,42374,14,1,5.75
74004,42375,13,1,6.0
74005,42376,16,2,6.0
74006,42376,19,1,7.0
74007,42376,15,1,6.25
74008,42377,11,1,5.0
74009,42378,18,1,6.5
74010,42378,6,1,6.25
74011,42379,15,1,6.25
74012,42380,14,1,5.75
74013,42381,8,2,5.25
74014,42381,11,1,5.0
74015,42381,10,1,5.5
74016,42381,17,2,6.5
74017,42382,8,1,5.25
74018,42382,5,1,5.5
74019,42383,13,1,6.0
74020,42383,14,1,5.75
74021,42384,5,2,5.5
74022,42385,6,2,5.75
74023,42385,19,1,7.0
74024,42385,1,1,5.5
74025,42386,8,1,5.25
74026,42387,9,2,5.25
74027,42388,5,1,6.25
74028,42388,2,1,6.0
74029,42388,6,1,5.75
74030,42389,10,1,5.5
74031,42390,2,1,6.0
74032,42391,7,1,5.5
74033,42391,16,1,6.5
74034,42391,12,1,4.75
74035,42392,3,1,6.5
74036,42392,1,1,5.5
74037,42393,15,2,6.25
74038,42394,7,1,5.5
74039,42395,19,1,7.0
74040,42395,7,1,5.5
74041,42396,9,1,5.25
74042,42397,5,1,5.5
74043,42397,6,1,5.75
74044,42398,19,1,7.0
74045,42399,16,1,6.5
74046,42399,12,1,4.75
74047,42400,6,1,5.75
74048,42401,20,1,7.5
74049,42402,10,1,5.5
74050,42403,11,1,5.0
74051,42404,15,2,6.25
74052,42405,12,1,4.75
74053,42405,20,1,7.5
74054,42405,15,1,6.25
74055,42406,20,1,7.5
74056,42407,5,1,6.0
74057,42407,14,1,5.75
74058,42408,13,1,6.0
74059,42409,13,2,6.0
74060,42410,5,1,5.5
74061,42410,11,1,5.0
74062,42410,16,1,6.0
74063,42411,2,2,6.0
74064,42411,18,1,6.5
74065,42411,13,1,6.0
74066,42412,14,1,5.75
74067,42413,7,1,5.5
74068,42413,13,1,6.0
74069,42414,8,1,5.25
74070,42414,20,1,7.5
74071,42415,4,1,6.25
74072,42416,2,1,6.0
74073,42416,10,1,5.5
74074,42416,20,1,7.5
74075,42416,1,1,6.0
74076,42417,14,1,5.75
74077,42417,8,1,5.25
74078,42417,18,1,6.5
74079,42418,16,1,6.0
74080,42418,2,2,6.0
74081,42419,13,1,6.0
74082,42420,1,1,5.5
74083,42420,19,1,7.0
74084,42420,10,1,5.5
74085,42420,4,1,6.25
74086,42421,6,1,6.5
74087,42422,6,1,5.75
74088,42422,1,1,5.5
74089,42423,18,1,6.5
74090,42423,16,1,6.5
74091,42423,1,1,5.5
74092,42424,18,1,6.5
74093,42424,15,2,6.25
74094,42424,10,1,5.5
74095,42425,14,1,5.75
74096,42426,11,1,5.0
74097,42427,8,1,5.25
74098,42428,4,2,6.25
74099,42429,10,1,5.5
74100,42430,15,1,6.75
74101,42430,13,1,6.0
74102,42431,1,1,5.5
74103,42431,3,1,6.5
74104,42431,16,1,6.0
74105,42432,14,1,5.75
74106,42433,7,2,5.5
74107,42433,5,2,5.5
74108,42433,1,1,5.5
74109,42434,16,1,6.0
74110,42435,10,1,5.5
74111,42436,5,1,5.5
74112,42437,1,1,5.5
74113,42437,17,1,6.5
74114,42437,12,1,4.75
74115,42437,19,1,7.5
74116,42438,18,1,6.5
74117,42439,12,1,5.5
74118,42439,10,1,6.25
74119,42439,17,1,6.5
74120,42439,8,1,5.25
74121,42440,20,1,7.5
74122,42440,14,1,5.75
74123,42440,15,1,6.75
74124,42441,16,1,6.0
74125,42441,9,1,5.75
74126,42442,18,1,7.0
74127,42443,16,1,6.0
74128,42443,6,1,5.75
74129,42443,19,1,7.0
74130,42444,8,2,5.25
74131,42445,3,1,5.75
74132,42445,1,1,5.5
74133,42445,8,1,5.25
74134,42446,6,1,6.25
74135,42446,18,1,6.5
74136,42447,4,1,6.25
74137,42448,8,1,5.25
74138,42449,18,1,6.5
74139,42450,12,1,4.75
74140,42450,6,1,5.75
74141,42451,9,1,5.25
74142,42451,14,1,5.75
74143,42451,3,1,5.75
74144,42452,10,1,5.5
74145,42452,13,2,6.0
74146,42453,11,1,5.0
74147,42453,7,1,5.5
74148,42453,12,2,4.75
74149,42454,15,1,7.0
74150,42455,8,1,5.25
74151,42455,12,1,4.75
74152,42456,2,1,6.0
74153,42457,13,1,6.0
74154,42457,8,1,5.75
74155,42458,18,1,6.5
74156,42458,12,1,4.75
74157,42459,17,1,6.5
74158,42460,11,1,5.0
74159,42461,4,1,7.0
74160,42462,13,1,6.0
74161,42463,10,1,5.5
74162,42464,10,1,6.25
74163,42464,16,1,6.75
74164,42465,12,1,4.75
74165,42466,17,1,6.5
74166,42466,4,1,6.25
74167,42466,14,1,5.75
74168,42467,20,1,7.5
74169,42468,19,1,7.0
74170,42468,12,1,5.5
74171,42468,10,1,5.5
74172,42468,15,1,6.25
74173,42469,17,1,6.5
74174,42469,19,1,7.75
74175,42470,5,1,5.5
74176,42470,3,2,5.75
74177,42471,16,1,6.0
74178,42471,7,1,5.5
74179,42472,15,1,6.25
74180,42473,10,1,5.5
74181,42474,11,2,5.0
74182,42475,11,1,5.0
74183,42475,17,1,6.5
74184,42476,6,1,5.75
74185,42477,10,1,5.5
74186,42478,4,1,6.25
74187,42479,11,1,5.0
74188,42479,14,1,5.75
74189,42480,6,1,5.75
74190,42480,18,1,6.5
74191,42481,20,1,7.5
74192,42482,15,1,7.0
74193,42483,18,1,6.5
74194,42483,13,2,6.0
74195,42483,3,2,5.75
74196,42484,14,1,5.75
74197,42485,16,1,6.0
74198,42485,3,1,5.75
74199,42486,6,1,5.75
74200,42486,4,1,6.25
74201,42487,7,1,5.5
74202,42488,15,1,6.25
74203,42489,3,1,5.75
74204,42490,8,1,5.75
74205,42490,5,1,5.5
74206,42491,17,1,6.5
74207,42491,3,1,5.75
74208,42492,20,1,7.5
74209,42493,19,2,7.0
74210,42493,6,1,5.75
74211,42494,11,1,5.0
74212,42495,11,1,5.0
74213,42496,5,1,5.5
74214,42497,17,1,6.5
74215,42497,13,1,6.0
74216,42497,19,1,7.0
74217,42498,16,1,6.0
74218,42498,13,1,6.5
74219,42498,1,1,5.5
74220,42499,15,1,6.25
74221,42500,14,1,6.25
74222,42500,18,1,6.5
74223,42500,3,1,5.75
74224,42501,10,1,5.5
74225,42502,16,1,6.0
74226,42502,2,1,6.0
74227,42502,11,1,5.0
74228,42503,9,1,5.25
74229,42504,15,1,6.25
74230,42504,2,1,6.5
74231,42504,17,1,6.5
74232,42505,13,1,6.0
74233,42505,19,1,7.0
74234,42506,13,1,6.0
74235,42507,14,1,5.75
74236,42508,13,1,6.0
74237,42509,13,1,6.0
74238,42509,1,1,5.5
74239,42509,16,1,6.0
74240,42510,8,1,5.75
74241,42510,17,1,6.5
74242,42511,6,1,5.75
74243,42512,15,1,6.25
74244,42512,20,1,7.5
74245,42513,8,1,5.25
74246,42513,11,1,5.0
74247,42514,2,1,6.0
74248,42515,17,1,6.5
74249,42515,12,2,4.75
74250,42516,10,1,5.5
74251,42517,7,1,5.5
74252,42517,13,1,6.0
74253,42517,20,1,7.5
74254,42518,2,1,6.0
74255,42518,3,2,5.75
74256,42518,7,1,6.0
74257,42518,8,2,5.25
74258,42519,13,1,6.0
74259,42519,20,1,7.5
74260,42520,18,2,6.5
74261,42520,17,1,6.5
74262,42521,20,1,7.5
74263,42522,11,1,5.0
74264,42523,6,1,5.75
74265,42523,18,1,6.5
74266,42524,5,1,5.5
74267,42524,17,1,6.5
74268,42525,1,2,5.5
74269,42526,19,2,7.0
74270,42526,3,1,5.75
74271,42527,18,1,6.5
74272,42528,13,2,6.0
74273,42529,3,1,5.75
74274,42530,2,1,6.0
74275,42531,8,1,5.25
74276,42532,14,1,5.75
74277,42533,18,1,6.5
74278,42533,12,1,4.75
74279,42534,20,1,7.5
74280,42534,7,1,5.5
74281,42535,11,1,5.0
74282,42535,2,1,6.0
74283,42535,3,1,5.75
74284,42535,20,1,7.5
74285,42536,7,2,5.5
74286,42536,15,1,6.25
74287,42537,8,1,5.25
74288,42537,7,2,5.5
74289,42538,18,1,6.5
74290,42538,13,1,6.0
74291,42538,2,1,6.0
74292,42539,9,1,6.0
74293,42539,7,1,5.5
74294,42540,13,1,6.0
74295,42540,6,1,5.75
74296,42541,6,2,5.75
74297,42542,16,1,6.0
74298,42543,6,2,5.75
74299,42543,10,1,6.25
74300,42543,16,1,6.0
74301,42544,14,1,5.75
74302,42544,5,1,5.5
74303,42545,20,1,7.5
74304,42545,3,1,5.75
74305,42546,10,1,5.5
74306,42547,15,1,7.0
74307,42547,3,1,5.75
74308,42548,13,1,6.0
74309,42549,13,1,6.0
74310,42550,16,1,6.0
74311,42550,10,1,5.5
74312,42550,1,1,5.5
74313,42550,13,1,6.0
74314,42551,16,1,6.0
74315,42551,11,1,5.0
74316,42551,20,1,7.5
74317,42552,19,1,7.0
74318,42553,3,1,5.75
74319,42554,20,1,7.5
74320,42555,11,1,5.75
74321,42556,19,1,7.0
74322,42557,13,1,6.0
