order_id,employee_id,order_time,status,subtotal
37536,2,2025-07-26 17:30:10,completed,18.25
37537,3,2025-07-26 17:34:06,completed,24.0
37538,3,2025-07-26 17:25:26,completed,6.25
37539,3,2025-07-26 17:06:13,completed,11.0
37540,3,2025-07-26 17:12:48,completed,5.5
37541,4,2025-07-26 17:55:22,completed,25.0
37542,2,2025-07-26 17:46:40,completed,5.5
37543,3,2025-07-26 17:05:39,completed,5.5
37544,4,2025-07-26 17:17:41,completed,5.75
37545,3,2025-07-26 17:48:31,completed,7.5
37546,2,2025-07-26 17:59:41,completed,5.25
37547,4,2025-07-26 17:32:24,completed,17.5
37548,4,2025-07-26 17:44:04,completed,6.5
37549,5,2025-07-26 17:14:29,completed,6.25
37550,3,2025-07-26 17:02:02,completed,6.5
37551,5,2025-07-26 17:17:59,completed,24.25
37552,4,2025-07-26 17:15:19,completed,5.75
37553,2,2025-07-26 17:14:56,completed,30.25
37554,2,2025-07-26 17:44:07,completed,11.75
37555,2,2025-07-26 18:39:58,completed,13.5
37556,5,2025-07-26 18:40:59,completed,17.0
37557,2,2025-07-26 18:30:36,completed,17.25
37558,5,2025-07-26 18:07:53,completed,6.25
37559,5,2025-07-26 18:26:16,completed,20.0
37560,4,2025-07-26 18:33:27,completed,7.5
37561,5,2025-07-26 18:42:46,completed,12.25
37562,2,2025-07-26 18:35:53,completed,27.25
37563,5,2025-07-26 18:35:02,completed,5.0
37564,3,2025-07-26 18:04:53,completed,12.5
37565,4,2025-07-26 18:16:55,completed,6.25
37566,4,2025-07-26 18:28:22,completed,5.0
37567,2,2025-07-26 18:00:16,completed,5.25
37568,3,2025-07-26 18:34:00,completed,11.5
37569,3,2025-07-26 18:05:23,completed,6.5
37570,4,2025-07-26 18:13:15,completed,6.5
37571,5,2025-07-26 18:03:08,completed,10.75
37572,4,2025-07-26 18:06:04,completed,5.75
37573,5,2025-07-26 18:03:50,completed,6.5
37574,3,2025-07-26 18:54:44,completed,21.75
37575,5,2025-07-26 18:39:01,completed,6.25
37576,2,2025-07-26 18:06:51,completed,5.5
37577,4,2025-07-26 18:18:25,completed,22.5
37578,4,2025-07-26 18:57:46,completed,4.75
37579,2,2025-07-26 18:44:11,completed,11.0
37580,4,2025-07-26 18:43:17,completed,22.5
37581,5,2025-07-26 18:23:13,completed,20.25
37582,2,2025-07-26 18:45:12,completed,12.25
37583,4,2025-07-26 18:18:02,completed,11.5
37584,4,2025-07-26 18:57:21,completed,11.25
37585,3,2025-07-26 18:21:53,completed,5.5
37586,5,2025-07-26 18:46:30,completed,11.0
37587,4,2025-07-26 18:41:34,completed,35.5
37588,2,2025-07-26 18:04:08,completed,6.75
37589,3,2025-07-26 18:55:46,completed,6.5
37590,5,2025-07-26 19:54:40,completed,11.75
37591,2,2025-07-26 19:33:40,completed,17.0
37592,5,2025-07-26 19:20:54,completed,7.0
37593,3,2025-07-26 19:41:11,completed,6.25
37594,3,2025-07-26 19:40:54,completed,11.25
37595,4,2025-07-26 19:14:35,completed,18.5
37596,3,2025-07-26 19:33:42,completed,6.5
37597,5,2025-07-26 19:38:06,completed,6.0
37598,4,2025-07-26 19:09:20,completed,12.5
37599,4,2025-07-26 19:08:01,completed,17.25
37600,5,2025-07-26 19:49:44,completed,13.25
37601,3,2025-07-26 19:07:07,completed,19.5
37602,3,2025-07-26 19:58:15,completed,6.5
37603,3,2025-07-26 19:09:24,completed,5.75
37604,4,2025-07-26 19:44:14,completed,4.75
37605,5,2025-07-26 19:21:51,completed,28.0
37606,4,2025-07-26 19:05:03,completed,5.5
37607,2,2025-07-26 19:48:51,completed,12.5
37608,2,2025-07-26 19:32:40,completed,12.0
37609,2,2025-07-26 19:20:14,completed,19.25
37610,5,2025-07-26 19:59:01,completed,16.5
37611,5,2025-07-26 19:00:05,completed,11.25
37612,4,2025-07-26 19:22:04,completed,6.0
37613,3,2025-07-26 19:20:37,completed,5.75
37614,2,2025-07-26 19:38:56,completed,5.75
37615,4,2025-07-26 20:22:45,completed,12.0
37616,3,2025-07-26 20:42:44,completed,22.0
37617,4,2025-07-26 20:20:27,completed,19.0
37618,4,2025-07-26 20:25:47,completed,5.25
37619,3,2025-07-26 20:21:47,completed,17.0
37620,5,2025-07-26 20:04:32,completed,6.0
37621,3,2025-07-26 20:09:21,completed,17.75
37622,4,2025-07-26 20:56:12,completed,7.0
37623,2,2025-07-26 20:52:39,completed,5.5
37624,5,2025-07-26 20:31:24,completed,12.5
37625,3,2025-07-26 20:27:45,completed,5.0
37626,3,2025-07-26 20:49:47,completed,16.5
37627,4,2025-07-26 20:35:18,completed,17.25
37628,2,2025-07-26 20:11:34,completed,6.5
37629,2,2025-07-26 20:40:19,completed,6.5
37630,5,2025-07-26 21:56:43,completed,5.5
37631,5,2025-07-26 21:36:22,completed,4.75
37632,4,2025-07-26 21:50:31,completed,10.5
37633,4,2025-07-26 21:42:00,completed,12.0
37634,4,2025-07-26 21:16:13,completed,5.5
37635,4,2025-07-26 21:22:48,completed,12.5
37636,2,2025-07-27 09:51:03,completed,13.5
37637,4,2025-07-27 09:49:01,completed,21.5
37638,3,2025-07-27 09:43:59,completed,13.75
37639,5,2025-07-27 09:58:24,completed,4.75
37640,5,2025-07-27 09:39:07,completed,12.5
37641,5,2025-07-27 10:19:43,completed,19.0
37642,2,2025-07-27 10:42:22,completed,5.0
37643,4,2025-07-27 10:57:16,completed,5.5
37644,5,2025-07-27 10:15:57,completed,22.75
37645,2,2025-07-27 10:19:50,completed,5.25
37646,5,2025-07-27 10:00:50,completed,24.0
37647,5,2025-07-27 10:23:42,completed,8.0
37648,2,2025-07-27 10:57:44,completed,10.75
37649,2,2025-07-27 10:13:31,completed,6.25
37650,2,2025-07-27 10:02:55,completed,12.0
37651,2,2025-07-27 11:20:48,completed,18.0
37652,5,2025-07-27 11:15:57,completed,6.0
37653,4,2025-07-27 11:24:49,completed,5.0
37654,3,2025-07-27 11:46:38,completed,6.75
37655,5,2025-07-27 11:04:56,completed,7.0
37656,2,2025-07-27 11:53:23,completed,6.25
37657,4,2025-07-27 11:47:09,completed,12.0
37658,2,2025-07-27 11:18:45,completed,5.5
37659,3,2025-07-27 11:26:13,completed,7.0
37660,5,2025-07-27 11:27:02,completed,5.25
37661,2,2025-07-27 11:53:59,completed,6.5
37662,5,2025-07-27 11:43:07,completed,23.5
37663,3,2025-07-27 11:22:21,completed,11.25
37664,5,2025-07-27 11:11:32,completed,11.0
37665,2,2025-07-27 11:03:18,completed,12.0
37666,4,2025-07-27 11:03:52,completed,7.5
37667,4,2025-07-27 11:45:23,completed,6.0
37668,2,2025-07-27 11:33:31,completed,17.75
37669,2,2025-07-27 11:17:20,completed,6.0
37670,4,2025-07-27 11:28:51,completed,23.25
37671,2,2025-07-27 11:10:51,completed,5.5
37672,4,2025-07-27 11:44:53,completed,18.75
37673,3,2025-07-27 12:00:09,completed,18.25
37674,4,2025-07-27 12:42:22,completed,5.25
37675,3,2025-07-27 12:06:26,completed,13.25
37676,2,2025-07-27 12:45:39,completed,11.75
37677,2,2025-07-27 12:03:02,completed,7.5
37678,3,2025-07-27 12:25:17,completed,12.75
37679,5,2025-07-27 12:23:46,completed,12.5
37680,4,2025-07-27 12:11:40,completed,12.5
37681,3,2025-07-27 12:54:55,completed,23.5
37682,2,2025-07-27 12:26:02,completed,11.75
37683,5,2025-07-27 12:38:56,completed,7.0
37684,4,2025-07-27 12:00:08,completed,6.0
37685,4,2025-07-27 12:27:23,completed,11.75
37686,3,2025-07-27 12:20:58,completed,6.5
37687,2,2025-07-27 12:13:33,completed,7.25
37688,2,2025-07-27 12:24:10,completed,5.25
37689,4,2025-07-27 12:00:56,completed,5.5
37690,3,2025-07-27 12:24:37,completed,28.0
37691,2,2025-07-27 12:16:14,completed,6.5
37692,2,2025-07-27 12:42:09,completed,6.25
37693,4,2025-07-27 12:54:12,completed,6.0
37694,4,2025-07-27 12:39:45,completed,7.0
37695,3,2025-07-27 12:26:09,completed,12.0
37696,2,2025-07-27 12:50:31,completed,12.75
37697,4,2025-07-27 12:56:07,completed,13.25
37698,5,2025-07-27 12:19:02,completed,24.5
37699,4,2025-07-27 12:25:26,completed,11.75
37700,2,2025-07-27 13:24:32,completed,7.25
37701,2,2025-07-27 13:12:02,completed,17.75
37702,4,2025-07-27 13:10:34,completed,13.0
37703,3,2025-07-27 13:56:09,completed,16.25
37704,2,2025-07-27 13:41:43,completed,5.75
37705,5,2025-07-27 13:18:08,completed,5.75
37706,3,2025-07-27 13:20:49,completed,6.0
37707,5,2025-07-27 13:29:24,completed,12.0
37708,5,2025-07-27 13:06:40,completed,22.5
37709,5,2025-07-27 13:51:49,completed,5.25
37710,5,2025-07-27 13:47:13,completed,6.0
37711,2,2025-07-27 13:33:04,completed,12.0
37712,4,2025-07-27 13:47:55,completed,5.25
37713,3,2025-07-27 13:39:13,completed,16.25
37714,3,2025-07-27 13:00:15,completed,6.0
37715,2,2025-07-27 13:37:59,completed,19.0
37716,3,2025-07-27 13:55:07,completed,7.5
37717,2,2025-07-27 13:21:18,completed,5.75
37718,4,2025-07-27 13:32:26,completed,7.0
37719,4,2025-07-27 13:03:50,completed,18.0
37720,5,2025-07-27 13:58:59,completed,6.0
37721,3,2025-07-27 13:55:41,completed,12.5
37722,5,2025-07-27 13:10:12,completed,5.5
37723,5,2025-07-27 13:41:36,completed,5.25
37724,5,2025-07-27 13:11:44,completed,7.0
37725,5,2025-07-27 13:23:41,completed,6.5
37726,4,2025-07-27 13:50:22,completed,6.0
37727,2,2025-07-27 13:40:58,completed,6.25
37728,2,2025-07-27 14:25:21,completed,10.75
37729,3,2025-07-27 14:43:14,completed,6.0
37730,3,2025-07-27 14:28:12,completed,21.0
37731,3,2025-07-27 14:19:53,completed,6.0
37732,2,2025-07-27 14:42:05,completed,17.75
37733,4,2025-07-27 14:52:06,completed,20.0
37734,3,2025-07-27 14:40:40,completed,10.75
37735,5,2025-07-27 14:38:34,completed,12.25
37736,4,2025-07-27 14:40:03,completed,5.5
37737,4,2025-07-27 14:44:27,completed,6.0
37738,4,2025-07-27 14:49:11,completed,25.5
37739,3,2025-07-27 14:15:09,completed,6.5
37740,2,2025-07-27 14:31:13,completed,5.5
37741,4,2025-07-27 14:29:34,completed,16.75
37742,2,2025-07-27 14:23:37,completed,18.0
37743,4,2025-07-27 14:25:35,completed,6.25
37744,2,2025-07-27 14:08:00,completed,11.5
37745,2,2025-07-27 14:07:03,completed,6.25
37746,5,2025-07-27 14:02:47,completed,23.75
37747,3,2025-07-27 14:40:42,completed,11.0
37748,4,2025-07-27 14:17:57,completed,11.5
37749,4,2025-07-27 15:58:04,completed,5.25
37750,2,2025-07-27 15:41:02,completed,7.5
37751,5,2025-07-27 15:31:20,completed,22.0
37752,5,2025-07-27 15:05:49,completed,6.25
37753,2,2025-07-27 15:09:54,completed,12.0
37754,2,2025-07-27 15:48:45,completed,6.5
37755,2,2025-07-27 15:57:59,completed,6.0
37756,3,2025-07-27 15:20:58,completed,19.25
37757,3,2025-07-27 15:11:11,completed,5.5
37758,5,2025-07-27 15:03:05,completed,12.0
37759,3,2025-07-27 15:03:49,completed,5.5
37760,4,2025-07-27 15:23:57,completed,11.0
37761,5,2025-07-27 15:32:57,completed,37.0
37762,3,2025-07-27 15:24:08,completed,17.5
37763,5,2025-07-27 16:48:49,completed,5.5
37764,4,2025-07-27 16:34:05,completed,11.5
37765,4,2025-07-27 16:04:45,completed,23.25
37766,2,2025-07-27 16:18:09,completed,18.25
37767,4,2025-07-27 16:48:27,completed,5.75
37768,2,2025-07-27 16:01:31,completed,12.5
37769,2,2025-07-27 16:46:21,completed,24.0
37770,3,2025-07-27 16:10:24,completed,6.25
37771,2,2025-07-27 16:10:27,completed,11.0
37772,3,2025-07-27 16:05:55,completed,14.25
37773,5,2025-07-27 16:49:28,completed,12.25
37774,2,2025-07-27 16:44:52,completed,11.5
37775,5,2025-07-27 16:30:44,completed,12.5
37776,3,2025-07-27 16:15:29,completed,11.5
37777,3,2025-07-27 16:32:44,completed,18.5
37778,4,2025-07-27 16:22:27,completed,7.0
37779,5,2025-07-27 16:35:14,completed,32.0
37780,5,2025-07-27 16:39:49,completed,12.25
37781,3,2025-07-27 17:42:44,completed,12.0
37782,5,2025-07-27 17:02:19,completed,11.75
37783,3,2025-07-27 17:04:04,completed,23.0
37784,4,2025-07-27 17:09:04,completed,11.25
37785,5,2025-07-27 17:06:07,completed,5.25
37786,5,2025-07-27 17:34:53,completed,6.25
37787,5,2025-07-27 17:07:23,completed,5.5
37788,5,2025-07-27 17:06:25,completed,11.5
37789,3,2025-07-27 17:24:19,completed,5.75
37790,4,2025-07-27 17:36:42,completed,5.0
37791,4,2025-07-27 17:41:39,completed,5.5
37792,5,2025-07-27 17:17:25,completed,5.25
37793,4,2025-07-27 17:39:16,completed,13.0
37794,3,2025-07-27 17:00:00,completed,19.5
37795,4,2025-07-27 17:57:42,completed,5.75
37796,5,2025-07-27 17:15:12,completed,5.75
37797,5,2025-07-27 17:24:00,completed,6.75
37798,2,2025-07-27 17:25:01,completed,26.5
37799,2,2025-07-27 17:33:43,completed,5.5
37800,2,2025-07-27 17:59:34,completed,5.5
37801,2,2025-07-27 17:20:41,completed,6.5
37802,4,2025-07-27 17:21:21,completed,19.5
37803,3,2025-07-27 18:50:52,completed,6.5
37804,5,2025-07-27 18:40:52,completed,11.0
37805,5,2025-07-27 18:53:31,completed,10.75
37806,5,2025-07-27 18:16:19,completed,5.0
37807,2,2025-07-27 18:47:31,completed,12.25
37808,4,2025-07-27 18:03:10,completed,18.5
37809,3,2025-07-27 18:13:12,completed,7.5
37810,4,2025-07-27 18:08:23,completed,6.0
37811,5,2025-07-27 18:46:10,completed,7.0
37812,3,2025-07-27 18:18:38,completed,6.5
37813,3,2025-07-27 18:42:02,completed,5.25
37814,5,2025-07-27 18:23:44,completed,5.5
37815,3,2025-07-27 18:26:28,completed,11.75
37816,3,2025-07-27 18:07:31,completed,7.5
37817,5,2025-07-27 18:59:40,completed,5.5
37818,5,2025-07-27 18:44:24,completed,23.75
37819,5,2025-07-27 18:12:17,completed,19.5
37820,3,2025-07-27 18:05:56,completed,7.5
37821,5,2025-07-27 18:31:54,completed,11.75
37822,4,2025-07-27 18:27:17,completed,25.0
37823,4,2025-07-27 18:27:08,completed,5.5
37824,5,2025-07-27 18:19:27,completed,19.25
37825,5,2025-07-27 18:52:26,completed,10.75
37826,2,2025-07-27 18:19:35,completed,5.5
37827,5,2025-07-27 18:05:13,completed,10.75
37828,3,2025-07-27 19:13:30,completed,11.5
37829,2,2025-07-27 19:17:57,completed,13.5
37830,5,2025-07-27 19:49:34,completed,5.5
37831,4,2025-07-27 19:25:05,completed,11.25
37832,3,2025-07-27 19:19:24,completed,11.5
37833,2,2025-07-27 19:02:50,completed,37.0
37834,2,2025-07-27 19:03:36,completed,6.25
37835,3,2025-07-27 19:45:19,completed,5.5
37836,5,2025-07-27 19:22:51,completed,12.0
37837,3,2025-07-27 19:44:31,completed,5.75
37838,2,2025-07-27 19:37:37,completed,12.25
37839,3,2025-07-27 19:54:42,completed,6.0
37840,3,2025-07-27 19:55:56,completed,5.5
37841,4,2025-07-27 19:37:46,completed,5.25
37842,2,2025-07-27 19:12:27,completed,5.25
37843,3,2025-07-27 19:51:41,completed,5.5
37844,5,2025-07-27 19:52:39,completed,7.0
37845,5,2025-07-27 19:06:59,completed,7.0
37846,2,2025-07-27 19:54:11,completed,7.0
37847,3,2025-07-27 20:32:29,completed,5.0
37848,4,2025-07-27 20:01:11,completed,12.0
37849,3,2025-07-27 20:19:18,completed,18.0
37850,5,2025-07-27 20:35:06,completed,12.0
37851,4,2025-07-27 20:39:32,completed,23.25
37852,2,2025-07-27 20:50:54,completed,5.5
37853,2,2025-07-27 20:18:00,completed,5.25
37854,4,2025-07-27 20:57:01,completed,21.25
37855,2,2025-07-27 20:28:01,completed,12.25
37856,4,2025-07-27 20:32:07,completed,11.0
37857,3,2025-07-27 21:27:41,completed,6.5
37858,5,2025-07-27 21:49:39,completed,6.25
37859,5,2025-07-27 21:51:49,completed,23.25
37860,5,2025-07-27 21:23:11,completed,11.75
37861,4,2025-07-28 09:15:53,completed,11.25
37862,3,2025-07-28 09:55:30,completed,12.0
37863,2,2025-07-28 09:34:57,completed,36.0
37864,5,2025-07-28 09:31:51,completed,5.5
37865,5,2025-07-28 10:43:53,completed,10.75
37866,3,2025-07-28 10:38:41,completed,25.75
37867,5,2025-07-28 10:01:52,completed,20.0
37868,4,2025-07-28 10:13:30,completed,10.5
37869,4,2025-07-28 10:59:34,completed,5.75
37870,5,2025-07-28 10:02:56,completed,6.25
37871,5,2025-07-28 11:23:01,completed,17.5
37872,3,2025-07-28 11:17:35,completed,11.0
37873,4,2025-07-28 11:04:09,completed,23.5
37874,5,2025-07-28 11:04:02,completed,18.25
37875,4,2025-07-28 11:43:40,completed,24.0
37876,2,2025-07-28 11:40:49,completed,17.25
37877,4,2025-07-28 11:45:18,completed,6.75
37878,2,2025-07-28 11:11:12,completed,7.5
37879,5,2025-07-28 11:40:12,completed,11.5
37880,3,2025-07-28 11:26:41,completed,13.0
37881,2,2025-07-28 11:42:15,completed,10.5
37882,4,2025-07-28 11:29:31,completed,11.0
37883,3,2025-07-28 11:33:19,completed,5.5
37884,2,2025-07-28 11:52:06,completed,24.5
37885,5,2025-07-28 11:40:06,completed,5.75
37886,4,2025-07-28 11:38:02,completed,18.25
37887,2,2025-07-28 11:44:28,completed,10.5
37888,4,2025-07-28 11:37:18,completed,5.5
37889,2,2025-07-28 12:52:04,completed,11.75
37890,2,2025-07-28 12:08:22,completed,25.0
37891,5,2025-07-28 12:04:46,completed,6.0
37892,3,2025-07-28 12:45:34,completed,7.0
37893,5,2025-07-28 12:19:50,completed,6.25
37894,3,2025-07-28 12:39:33,completed,6.25
37895,5,2025-07-28 12:31:55,completed,18.0
37896,4,2025-07-28 12:32:50,completed,17.5
37897,5,2025-07-28 12:09:56,completed,15.5
37898,5,2025-07-28 12:03:52,completed,4.75
37899,4,2025-07-28 12:19:01,completed,23.0
37900,5,2025-07-28 12:30:02,completed,10.75
37901,3,2025-07-28 12:42:36,completed,12.25
37902,5,2025-07-28 12:20:29,completed,6.5
37903,3,2025-07-28 12:35:37,completed,31.0
37904,2,2025-07-28 12:57:19,completed,10.5
37905,3,2025-07-28 12:36:04,completed,14.5
37906,3,2025-07-28 12:51:59,completed,18.5
37907,3,2025-07-28 12:21:56,completed,6.0
37908,2,2025-07-28 12:38:35,completed,16.25
37909,4,2025-07-28 12:00:44,completed,13.5
37910,5,2025-07-28 12:05:14,completed,6.5
37911,2,2025-07-28 12:33:44,completed,18.5
37912,2,2025-07-28 12:41:27,completed,6.0
37913,4,2025-07-28 12:47:05,completed,6.5
37914,3,2025-07-28 12:56:09,completed,18.0
37915,2,2025-07-28 12:51:34,completed,18.5
37916,2,2025-07-28 12:43:43,completed,6.75
37917,3,2025-07-28 13:14:46,completed,7.0
37918,2,2025-07-28 13:13:23,completed,6.0
37919,5,2025-07-28 13:25:24,completed,4.75
37920,5,2025-07-28 13:27:11,completed,5.5
37921,3,2025-07-28 13:08:40,completed,6.25
37922,3,2025-07-28 13:33:55,completed,5.5
37923,5,2025-07-28 13:35:23,completed,6.0
37924,4,2025-07-28 13:41:58,completed,10.0
37925,2,2025-07-28 13:59:43,completed,11.75
37926,3,2025-07-28 13:15:22,completed,5.5
37927,4,2025-07-28 13:56:38,completed,6.0
37928,3,2025-07-28 13:22:09,completed,5.5
37929,3,2025-07-28 13:01:20,completed,12.0
37930,2,2025-07-28 13:06:46,completed,14.0
37931,5,2025-07-28 13:36:37,completed,25.0
37932,5,2025-07-28 13:36:09,completed,6.0
37933,4,2025-07-28 13:16:43,completed,24.0
37934,5,2025-07-28 13:58:17,completed,12.75
37935,5,2025-07-28 13:22:14,completed,16.25
37936,3,2025-07-28 13:30:18,completed,10.0
37937,3,2025-07-28 13:10:51,completed,12.75
37938,3,2025-07-28 13:46:23,completed,23.5
37939,3,2025-07-28 13:55:41,completed,12.5
37940,4,2025-07-28 13:43:16,completed,17.75
37941,4,2025-07-28 13:56:58,completed,5.25
37942,3,2025-07-28 14:36:12,completed,11.0
37943,3,2025-07-28 14:26:08,completed,18.0
37944,2,2025-07-28 14:58:09,completed,28.5
37945,2,2025-07-28 14:58:03,completed,5.5
37946,3,2025-07-28 14:41:26,completed,5.75
37947,5,2025-07-28 14:52:15,completed,6.5
37948,2,2025-07-28 14:24:23,completed,13.0
37949,2,2025-07-28 14:22:15,completed,24.0
37950,2,2025-07-28 14:34:11,completed,11.75
37951,5,2025-07-28 14:09:50,completed,7.0
37952,3,2025-07-28 14:16:39,completed,6.5
37953,5,2025-07-28 14:23:24,completed,6.0
37954,2,2025-07-28 14:04:06,completed,5.25
37955,3,2025-07-28 14:24:36,completed,10.75
37956,3,2025-07-28 14:52:34,completed,10.5
37957,5,2025-07-28 14:11:07,completed,12.25
37958,3,2025-07-28 15:59:18,completed,5.5
37959,5,2025-07-28 15:40:20,completed,5.0
37960,4,2025-07-28 15:21:06,completed,6.25
37961,5,2025-07-28 15:49:32,completed,30.0
37962,5,2025-07-28 15:56:14,completed,5.25
37963,4,2025-07-28 15:50:43,completed,5.25
37964,5,2025-07-28 15:42:15,completed,12.5
37965,2,2025-07-28 15:58:32,completed,12.0
37966,4,2025-07-28 15:10:49,completed,9.5
37967,3,2025-07-28 15:56:10,completed,5.25
37968,3,2025-07-28 15:58:50,completed,6.0
37969,3,2025-07-28 15:04:11,completed,6.0
37970,5,2025-07-28 15:41:20,completed,4.75
37971,5,2025-07-28 15:18:29,completed,24.25
37972,2,2025-07-28 15:04:26,completed,5.5
37973,2,2025-07-28 16:33:10,completed,4.75
37974,5,2025-07-28 16:55:45,completed,7.5
37975,3,2025-07-28 16:23:37,completed,17.5
37976,3,2025-07-28 16:26:25,completed,6.0
37977,2,2025-07-28 16:23:18,completed,5.5
37978,5,2025-07-28 16:51:22,completed,5.25
37979,2,2025-07-28 16:16:58,completed,17.0
37980,2,2025-07-28 16:49:30,completed,19.0
37981,3,2025-07-28 16:25:59,completed,11.0
37982,3,2025-07-28 16:36:10,completed,11.25
37983,3,2025-07-28 16:42:33,completed,5.5
37984,4,2025-07-28 16:20:08,completed,7.5
37985,5,2025-07-28 16:02:56,completed,25.75
37986,2,2025-07-28 16:00:38,completed,6.0
37987,4,2025-07-28 17:50:03,completed,22.75
37988,2,2025-07-28 17:04:27,completed,5.5
37989,2,2025-07-28 17:18:23,completed,6.25
37990,3,2025-07-28 17:22:00,completed,16.5
37991,3,2025-07-28 17:45:07,completed,19.0
37992,2,2025-07-28 17:46:54,completed,11.5
37993,4,2025-07-28 17:26:39,completed,10.75
37994,4,2025-07-28 17:26:24,completed,7.5
37995,4,2025-07-28 17:21:13,completed,4.75
37996,3,2025-07-28 17:50:33,completed,5.75
37997,3,2025-07-28 17:04:54,completed,17.75
37998,2,2025-07-28 17:10:49,completed,11.25
37999,3,2025-07-28 17:39:30,completed,5.5
38000,4,2025-07-28 17:10:23,completed,6.0
38001,2,2025-07-28 17:59:52,completed,13.75
38002,2,2025-07-28 17:02:54,completed,6.0
38003,2,2025-07-28 17:01:12,completed,6.5
38004,5,2025-07-28 17:00:35,completed,13.0
38005,2,2025-07-28 17:15:28,completed,12.0
38006,2,2025-07-28 17:37:28,completed,5.0
38007,3,2025-07-28 17:57:03,completed,16.0
38008,5,2025-07-28 17:13:25,completed,6.25
38009,3,2025-07-28 18:02:29,completed,17.5
38010,3,2025-07-28 18:20:26,completed,12.5
38011,3,2025-07-28 18:36:34,completed,5.75
38012,4,2025-07-28 18:53:58,completed,15.0
38013,5,2025-07-28 18:19:45,completed,5.5
38014,3,2025-07-28 18:39:36,completed,16.0
38015,4,2025-07-28 18:11:38,completed,16.25
38016,4,2025-07-28 18:22:40,completed,18.25
38017,3,2025-07-28 18:29:58,completed,11.5
38018,2,2025-07-28 18:55:00,completed,7.5
38019,5,2025-07-28 18:31:01,completed,13.5
38020,5,2025-07-28 18:35:44,completed,6.25
38021,5,2025-07-28 18:32:13,completed,10.75
38022,4,2025-07-28 18:47:20,completed,13.75
38023,4,2025-07-28 18:21:37,completed,5.5
38024,5,2025-07-28 18:39:10,completed,17.5
38025,3,2025-07-28 18:48:34,completed,11.5
38026,3,2025-07-28 18:59:17,completed,5.75
38027,5,2025-07-28 18:29:00,completed,6.5
38028,4,2025-07-28 18:27:39,completed,5.75
38029,4,2025-07-28 18:08:16,completed,5.75
38030,3,2025-07-28 19:04:46,completed,10.75
38031,5,2025-07-28 19:42:58,completed,18.0
38032,4,2025-07-28 19:26:27,completed,16.5
38033,3,2025-07-28 19:45:38,completed,7.0
38034,2,2025-07-28 19:57:13,completed,25.5
38035,5,2025-07-28 19:57:55,completed,17.75
38036,2,2025-07-28 19:02:30,completed,6.0
38037,4,2025-07-28 19:36:03,completed,6.0
38038,3,2025-07-28 19:22:48,completed,19.5
38039,3,2025-07-28 19:12:47,completed,13.0
38040,2,2025-07-28 19:03:17,completed,5.75
38041,4,2025-07-28 19:11:09,completed,18.5
38042,2,2025-07-28 19:13:48,completed,10.25
38043,3,2025-07-28 19:01:09,completed,6.5
38044,4,2025-07-28 19:48:35,completed,30.5
38045,4,2025-07-28 19:51:25,completed,20.0
38046,4,2025-07-28 19:19:12,completed,6.0
38047,5,2025-07-28 20:01:46,completed,13.5
38048,4,2025-07-28 20:32:53,completed,11.25
38049,5,2025-07-28 20:54:56,completed,7.0
38050,5,2025-07-28 20:44:48,completed,11.75
38051,4,2025-07-28 20:30:55,completed,5.5
38052,3,2025-07-28 20:46:03,completed,12.5
38053,3,2025-07-28 20:49:34,completed,5.5
38054,5,2025-07-28 20:29:10,completed,12.0
38055,4,2025-07-28 20:36:05,completed,13.0
38056,3,2025-07-28 20:25:30,completed,13.75
38057,5,2025-07-28 21:04:19,completed,5.75
38058,2,2025-07-28 21:34:30,completed,7.5
38059,2,2025-07-28 21:36:54,completed,24.5
38060,3,2025-07-28 21:10:05,completed,5.5
38061,5,2025-07-29 09:17:19,completed,6.25
38062,2,2025-07-29 09:37:16,completed,5.25
38063,4,2025-07-29 09:28:43,completed,6.0
38064,2,2025-07-29 09:25:47,completed,25.25
38065,5,2025-07-29 10:28:36,completed,5.5
38066,4,2025-07-29 10:22:25,completed,5.75
38067,2,2025-07-29 10:27:16,completed,6.0
38068,4,2025-07-29 10:43:46,completed,19.0
38069,3,2025-07-29 10:17:04,completed,17.5
38070,5,2025-07-29 10:16:02,completed,17.0
38071,5,2025-07-29 10:46:30,completed,20.25
38072,3,2025-07-29 11:19:04,completed,6.5
38073,2,2025-07-29 11:51:25,completed,5.25
38074,2,2025-07-29 11:04:05,completed,5.75
38075,4,2025-07-29 11:54:52,completed,11.5
38076,5,2025-07-29 11:52:30,completed,6.5
38077,3,2025-07-29 11:05:03,completed,24.75
38078,3,2025-07-29 11:30:29,completed,17.75
38079,4,2025-07-29 11:50:13,completed,6.5
38080,5,2025-07-29 11:09:43,completed,6.0
38081,5,2025-07-29 11:52:23,completed,10.5
38082,3,2025-07-29 11:34:39,completed,11.25
38083,4,2025-07-29 11:10:19,completed,22.5
38084,5,2025-07-29 11:41:39,completed,5.0
38085,2,2025-07-29 11:05:07,completed,25.75
38086,5,2025-07-29 11:36:29,completed,21.25
38087,3,2025-07-29 11:28:41,completed,10.75
38088,3,2025-07-29 11:31:05,completed,5.5
38089,3,2025-07-29 11:30:06,completed,12.25
38090,2,2025-07-29 11:40:59,completed,7.5
38091,2,2025-07-29 11:44:02,completed,12.25
38092,5,2025-07-29 11:00:12,completed,6.75
38093,4,2025-07-29 11:28:48,completed,18.0
38094,5,2025-07-29 12:55:58,completed,5.5
